chrom1	start1	end1	chrom2	start2	end2	obs.raw	cstart1	cstart2	c_label	c_size	la_exp.donut.value	la_exp.vertical.value	la_exp.horizontal.value	la_exp.lowleft.value
chr17	54675000	54680000	chr17	54790000	54795000	86	54667500.0	54792500.0	331	2	44.03975435238634	49.79937168662681	50.364450221972895	39.026268398953626
chr17	54895000	54900000	chr17	55015000	55020000	227	54896750.0	55011000.0	333	20	78.20138412172447	85.25994489094161	89.71880176167623	91.16244976204058
chr17	55200000	55205000	chr17	55815000	55820000	126	55203636.36363637	55817272.72727273	335	11	53.799192680245724	60.58638150222513	63.01137909278079	56.21715582593962
chr17	55200000	55210000	chr17	56070000	56080000	82	55200000.0	56070000.0	524	1	40.139682024223006	42.47124166592753	43.32535986815448	33.083782602897664
chr17	55315000	55320000	chr17	55815000	55820000	96	55316250.0	55820000.0	337	4	48.27060789070366	56.87576180577137	57.11105292188844	34.85138148968705
chr17	55430000	55435000	chr17	55535000	55540000	133	55437000.0	55533000.0	339	5	66.16927378475494	60.2380701866702	71.30545765009397	67.77333801299235
chr17	55925000	55930000	chr17	56080000	56085000	315	55941964.28571428	56069642.85714285	341	28	114.11674303492242	131.86387160626546	122.1120548468858	169.80834394425037
chr17	55930000	55935000	chr17	56190000	56195000	170	55933636.36363637	56185454.54545455	342	11	58.369596576684465	73.27033881067294	72.8811053668033	66.44481690461454
chr17	55970000	55980000	chr17	56070000	56080000	637	55970000.0	56065000.0	537	6	281.90473681940983	412.8541112563405	316.87862408670867	254.7402351007204
chr17	56395000	56400000	chr17	56495000	56500000	238	56417500.0	56490000.0	346	4	130.40459145112362	147.7283370237449	157.48901431923684	102.47835764568278
chr17	56395000	56400000	chr17	56520000	56525000	200	56388043.47826087	56520217.39130434	345	21	90.98025879362972	103.4420443418898	105.4300086334417	92.49669781522486
chr17	56595000	56600000	chr17	57085000	57090000	96	56603333.33333333	57080000.0	348	8	30.27511493649246	37.89347963354966	32.37424431527423	36.03924878728128
chr17	56665000	56670000	chr17	57080000	57085000	79	56663333.33333333	57083333.33333333	349	4	25.10463436324647	37.59489574978527	26.384465305280923	22.34500670752985
chr17	56790000	56795000	chr17	57080000	57085000	82	56788636.36363637	57081818.18181818	350	11	30.366961694145555	38.20963944885222	33.39223666903563	29.18974191385581
chr17	57390000	57395000	chr17	57515000	57520000	223	57394318.18181818	57513863.63636364	351	22	76.29050855940838	94.55953518584913	88.98047741765949	76.41160836538633
chr17	57820000	57830000	chr17	58110000	58120000	202	57820000.0	58115000.0	550	2	65.98195211467299	81.10139956954505	80.86565151467241	43.610975909583566
chr17	57830000	57840000	chr17	57920000	57930000	800	57828125.0	57925625.0	549	16	306.9223967542043	356.83749361999116	333.2610414381488	329.0323358572733
chr17	57860000	57865000	chr17	57920000	57925000	259	57832000.0	57928833.33333334	352	30	131.2007210379733	154.5848550593756	132.70910370503483	119.87785812835699
chr17	57990000	58000000	chr17	58110000	58120000	309	57987500.0	58112500.0	551	4	118.82684614966021	152.99655419534358	130.25745421350211	122.13654577468306
chr17	58210000	58220000	chr17	58510000	58520000	356	58210000.0	58508571.42857143	553	7	151.5683017890637	199.87383977198604	161.05424098228715	140.56055179862813
chr17	58495000	58500000	chr17	58715000	58720000	63	58495000.0	58715000.0	355	1	23.600139769822945	28.777249913714446	24.00995441439123	25.427930838198428
chr17	59070000	59080000	chr17	59460000	59470000	215	59067500.0	59458750.0	561	8	90.53336591762636	108.21381051578571	109.68083540709318	92.54575837325024
chr17	59490000	59500000	chr17	59630000	59640000	196	59491428.57142857	59624285.71428571	562	7	92.41989319503281	96.52553970718657	112.42725560985151	93.10107409069964
chr17	59490000	59495000	chr17	59910000	59915000	29	59490000.0	59910000.0	359	1	6.318420641177743	8.722550052728781	8.377766574015487	6.293790619787332
chr17	59710000	59715000	chr17	59910000	59915000	158	59711071.42857143	59910357.14285714	360	14	33.04591298106607	38.39525981577437	40.073536072988354	36.54648671498804
chr17	59710000	59715000	chr17	60185000	60190000	63	59710000.0	60185000.0	361	1	22.184142933301715	24.52286782983924	27.311415940997573	19.399173476948114
chr17	60500000	60505000	chr17	60565000	60570000	48	60500000.0	60565000.0	363	1	15.784377277885378	18.3319156781431	20.813052775891197	16.999870942979307
chr17	60785000	60790000	chr17	61045000	61050000	90	60780000.0	61043750.0	364	4	31.38974222172585	38.58081897276421	33.472766553766306	26.847530951747213
chr17	61150000	61160000	chr17	61480000	61490000	129	61165000.0	61480000.0	572	2	54.87210346329986	70.85166611749794	54.564719782627364	64.93753054551956
chr17	61495000	61500000	chr17	61555000	61560000	250	61493750.0	61560625.0	365	8	124.48869077300924	126.738981614152	122.44210318291219	134.60400175011736
chr17	61510000	61515000	chr17	61685000	61690000	170	61507222.22222222	61685555.55555555	366	18	57.888642925247794	75.02682289520527	71.72517119008207	56.984072823412845
chr17	61990000	61995000	chr17	62100000	62105000	217	61992777.77777778	62095555.55555555	369	9	95.91034046212826	100.20131031697659	125.70379544188421	100.23307916050804
chr17	61990000	61995000	chr17	62210000	62215000	118	61992500.0	62205625.0	370	8	40.80012473561806	60.7426790293223	40.29717161788357	38.30018102044125
chr17	62100000	62105000	chr17	62210000	62215000	263	62109444.44444444	62209166.66666666	371	18	79.10478780731017	121.67805050549852	74.59149767933437	94.49058966580004
chr17	62110000	62115000	chr17	62350000	62355000	70	62107500.0	62356250.0	372	4	28.88824696564929	35.96275991725078	30.305292516056408	26.910566919963042
chr17	62225000	62230000	chr17	62340000	62345000	129	62226428.57142857	62352142.85714285	373	7	61.92599353235544	63.00724368283515	71.35510648848411	67.62257343928718
chr17	62495000	62500000	chr17	62640000	62645000	109	62500000.0	62640000.0	375	2	46.59889135341208	64.61070838601589	38.34292625736982	49.36531688662959
chr17	62770000	62775000	chr17	62955000	62960000	57	62770000.0	62955000.0	377	1	20.85715788423584	21.95693870082486	25.513263185439854	25.495948536461498
chr17	62840000	62850000	chr17	63190000	63200000	46	62840000.0	63190000.0	588	1	16.465684870683383	15.436856442156179	19.083776394111162	15.34123743713851
chr17	62980000	62985000	chr17	63175000	63180000	107	62972500.0	63175000.0	380	4	60.67391035317016	69.00334371688385	55.174872375479964	50.14881582003998
chr17	63285000	63290000	chr17	64160000	64165000	55	63286666.66666666	64161666.66666666	386	3	21.886822730591845	28.031663869680052	23.38216196000568	20.939294953603405
chr17	63290000	63295000	chr17	63545000	63550000	93	63290000.0	63547500.0	385	4	38.17439832874519	41.176806721102174	40.77207765179083	35.70168483580926
chr17	63290000	63300000	chr17	63980000	63990000	106	63290000.0	63980000.0	599	1	53.424167404744644	62.425300939308464	58.60390094771674	43.53607871857625
chr17	64250000	64255000	chr17	64560000	64565000	99	64248333.33333333	64563333.33333333	388	3	31.2149533541672	38.15372354676673	34.50044610824056	29.327904532315692
chr17	64250000	64255000	chr17	64620000	64625000	51	64250000.0	64620000.0	389	1	20.967992113232068	20.006306063089976	24.933944060698966	19.44799813804471
chr17	64250000	64260000	chr17	64900000	64910000	118	64250000.0	64895000.0	603	2	62.20011240757751	72.09431591055655	62.746902754405355	50.55527047083808
chr17	64710000	64715000	chr17	64900000	64905000	211	64717142.85714285	64898571.42857143	391	14	61.21208764269301	72.65167650825656	55.591123253378846	71.47000267665017
chr17	64710000	64720000	chr17	65080000	65090000	121	64713333.33333333	65073333.33333333	607	3	57.36650723194509	56.731135706018044	76.4845331028614	65.38365917355273
chr17	64720000	64730000	chr17	65280000	65290000	99	64715000.0	65285000.0	608	2	44.08254625106992	45.798035413001	57.766239756370794	39.421648796256115
chr17	65365000	65370000	chr17	65680000	65685000	129	65368333.33333333	65684166.66666666	392	6	54.26411080471491	50.23870870804657	82.65416450902475	58.612715905999785
chr17	65370000	65375000	chr17	65620000	65625000	116	65372500.0	65612500.0	394	2	43.35417009266948	40.12180609822726	74.06048209910516	47.755954659114856
chr17	65385000	65390000	chr17	65470000	65475000	159	65375000.0	65469500.0	393	10	78.36346196791855	78.0866484103061	98.04365724528408	78.80554894123001
chr17	66250000	66260000	chr17	66750000	66760000	67	66250000.0	66750000.0	624	1	23.867441576361365	37.87265696712938	20.67658886490701	26.674748041408282
chr17	66255000	66260000	chr17	66455000	66460000	169	66253750.0	66443750.0	400	8	56.8194824303168	67.06799809407829	81.42295656475076	66.98319432178576
chr17	66530000	66540000	chr17	67230000	67240000	117	66530000.0	67230000.0	628	1	60.723206564019996	71.31824240508446	67.1189001771445	53.56007441560328
chr17	66770000	66775000	chr17	67235000	67240000	182	66772045.45454545	67232045.45454545	403	22	43.82540967565527	57.88048794826618	53.16935590629517	51.38178037009636
chr17	66780000	66785000	chr17	66960000	66965000	57	66775000.0	66960000.0	402	3	27.78134348900239	28.324158105430783	27.62553170784689	28.351719991828872
chr17	67330000	67335000	chr17	67515000	67520000	67	67325833.33333333	67510000.0	405	6	26.414600498012643	33.649720648901344	29.39458171516579	28.119506146409677
chr17	67560000	67565000	chr17	68550000	68555000	41	67560000.0	68547500.0	407	2	11.460355836587816	15.582601993416164	13.512637759651053	12.631479777368533
chr17	67560000	67570000	chr17	68620000	68630000	91	67560000.0	68620000.0	640	1	37.12673171920804	49.30316393409925	42.134786652237956	49.60440795283672
chr17	67565000	67570000	chr17	68135000	68140000	58	67565000.0	68135000.0	408	1	20.584392458430308	29.959034210363345	22.53724606967781	18.799832153076178
chr17	68630000	68640000	chr17	70530000	70540000	81	68628333.33333333	70531666.66666666	641	6	19.632143830878338	24.26986017580535	25.694408309800053	22.056572934253488
chr17	68750000	68760000	chr17	70530000	70540000	49	68755000.0	70530000.0	642	2	19.281413640988895	22.52951233730445	22.073835199627823	21.077050114948992
chr17	69460000	69470000	chr17	70110000	70120000	109	69462500.0	70107500.0	643	4	40.37989402235971	43.916548810840595	46.58160180052536	39.221965823055726
chr17	69470000	69475000	chr17	70535000	70540000	39	69470000.0	70535000.0	410	1	7.645297736961732	11.405592323073506	9.903820520527749	7.031246598471142
chr17	70025000	70030000	chr17	70110000	70115000	121	70022500.0	70110000.0	412	2	60.404046037912394	76.08930353570622	57.84116334627408	66.27126758605236
chr17	70025000	70030000	chr17	70415000	70420000	77	70021250.0	70416250.0	411	4	33.151707905022484	37.09196320699221	38.500000229023904	25.246182450611915
chr17	70025000	70030000	chr17	70510000	70515000	74	70022500.0	70510000.0	413	2	32.387419377824095	38.95952529623421	36.04135548246585	25.33789851368577
chr17	70110000	70120000	chr17	70530000	70540000	233	70116250.0	70523750.0	651	8	87.01379999723473	118.71016251459228	93.06507339685177	99.59183238007229
chr17	70415000	70420000	chr17	70510000	70515000	184	70419166.66666666	70508333.33333333	419	6	83.93789370339798	106.59838277715193	86.53064988698445	78.26205056159435
chr17	70550000	70555000	chr17	70720000	70725000	135	70559166.66666666	70720000.0	420	6	39.60231592371735	45.54751514311327	50.333545686025026	56.48005751405528
chr17	70550000	70560000	chr17	71180000	71190000	157	70553333.33333333	71160000.0	657	3	67.67750653409462	67.27034506900317	92.30683547349585	81.17850591375397
chr17	70720000	70725000	chr17	71180000	71185000	120	70721250.0	71193750.0	421	4	45.671676857071255	43.5073103908527	68.54294647414126	46.37914605309469
chr17	70720000	70730000	chr17	71240000	71250000	241	70720000.0	71240000.0	663	3	101.50705043036372	97.18278486939056	157.3459976820059	106.68193681678251
chr17	70720000	70725000	chr17	71365000	71370000	68	70722500.0	71362500.0	422	4	26.96599075761344	28.98878944519468	31.069927268784948	25.656736157985964
chr17	71250000	71255000	chr17	71365000	71370000	302	71248260.86956522	71363695.6521739	425	23	64.05568927058151	75.94242022282907	88.16173004012569	72.48971569162826
chr17	71430000	71435000	chr17	71700000	71705000	72	71425000.0	71706250.0	426	4	30.670916617364522	31.67082385936318	35.18070381487489	28.00634983824744
chr17	71430000	71440000	chr17	72160000	72170000	95	71420000.0	72166666.66666666	669	3	42.42842114458736	53.166847447873224	45.16064904019625	50.48177607214046
chr17	72205000	72210000	chr17	72445000	72450000	57	72203333.33333333	72450000.0	428	3	24.068492813741823	25.85701026175744	29.28531071111465	23.915853587909012
chr17	72370000	72380000	chr17	72490000	72500000	497	72364000.0	72512000.0	680	5	204.1344217510639	200.24725948100945	325.71005401853785	181.1032453118268
chr17	72375000	72380000	chr17	72455000	72460000	319	72370476.19047618	72455476.19047618	433	21	128.5671211894848	125.89441812523891	183.15052924919812	116.62499455509251
chr17	72650000	72655000	chr17	72730000	72735000	178	72651111.11111109	72730000.0	435	9	78.71012436029679	85.32030541474809	98.75170027953229	78.58619586001139
chr17	72740000	72745000	chr17	72865000	72870000	187	72749090.9090909	72855454.54545455	436	8	79.36185451124713	96.32040297693784	79.14293073523501	90.65017666184386
chr17	72785000	72790000	chr17	72850000	72855000	173	72785714.28571428	72857857.14285713	437	10	79.88249773432955	94.13851175604336	92.80156721375528	77.22826291479284
chr17	72965000	72970000	chr17	73405000	73410000	63	72961666.66666666	73406666.66666666	440	3	19.0570348466632	24.846769693503923	20.007152512351826	13.723332503087228
chr17	73320000	73330000	chr17	73390000	73400000	683	73311666.66666666	73393333.33333333	698	7	305.59363973643013	395.8024661540829	313.090225838694	326.58988763266615
chr17	73420000	73425000	chr17	73585000	73590000	90	73422500.0	73585000.0	447	2	40.12757202045738	39.891098845643675	58.24588208743253	47.45564712275246
chr17	73420000	73425000	chr17	73745000	73750000	67	73420000.0	73740000.0	448	2	25.34450276789137	28.196818271651694	30.934741871437648	31.667408478751163
chr17	73630000	73640000	chr17	73740000	73750000	752	73618000.0	73736000.0	703	9	295.90804929101915	466.9587415094876	289.33040006318765	288.24882404521605
chr17	73665000	73670000	chr17	73745000	73750000	300	73673571.42857142	73743571.42857142	451	9	127.26510718158673	178.7772948925019	125.07210766249209	126.63969189499008
chr17	73775000	73780000	chr17	74260000	74265000	28	73775000.0	74260000.0	452	1	6.913191519767377	5.799448514356183	7.829940217887633	7.2758538851740076
chr17	73905000	73910000	chr17	74000000	74005000	376	73903333.33333333	73998611.11111109	455	18	158.01748863235758	177.59546254473003	196.4764821459877	156.9396997240033
chr17	74010000	74015000	chr17	74285000	74290000	180	74006000.0	74290000.0	457	10	66.62360337736972	101.73739807173952	68.12245860211316	52.41405209032544
chr17	74115000	74120000	chr17	74275000	74280000	462	74116538.46153846	74279423.07692309	459	24	110.93975325016972	150.89395893417108	131.6606472787889	108.76043292049091
chr17	74180000	74190000	chr17	74250000	74260000	719	74180000.0	74262000.0	717	5	349.47769805839033	398.7461036812226	353.1478855374803	353.67304954268815
chr17	74295000	74300000	chr17	74395000	74400000	212	74300294.11764705	74388529.41176471	462	17	75.05210791171424	76.75891964695037	91.02072165010044	91.65637582637086
chr17	74300000	74305000	chr17	74500000	74505000	82	74296666.66666666	74501666.66666666	463	3	30.13190004342584	34.727901875521155	39.109288134346215	32.029919730180275
chr17	74515000	74520000	chr17	74615000	74620000	153	74518333.33333333	74618888.88888888	467	9	56.7407340746896	67.1318217959559	70.88643860498148	60.119559103047344
chr17	74515000	74520000	chr17	74675000	74680000	145	74515000.0	74675000.0	468	1	71.0391283287753	69.69355513168992	93.60124231226446	75.38926263603257
chr17	74850000	74860000	chr17	75240000	75250000	171	74860000.0	75243333.33333333	728	3	85.765879028729	108.71469602109354	96.07358412693071	62.017015151064435
chr17	74860000	74865000	chr17	75055000	75060000	136	74862916.66666666	75052916.66666666	470	12	46.00275138287507	60.10153705974317	45.649533700774434	50.43057695830516
